1.941009115384738834e+03 2.470554199218750000e+03
1.941029546876168752e+03 2.470485839843750000e+03
1.941049978467533947e+03 2.471272460937500000e+03
1.941070410158848972e+03 2.465526123046875000e+03
1.941090841650220682e+03 2.464282470703125000e+03
1.941152136424156197e+03 2.469389404296875000e+03
1.941172568015463185e+03 2.468610839843750000e+03
1.941192999706720002e+03 2.494433837890625000e+03
1.941213431297976058e+03 2.463124267578125000e+03
1.941233862789224077e+03 2.471767822265625000e+03
1.941254294480480894e+03 2.450697509765625000e+03
1.941274726071729674e+03 2.453366699218750000e+03
1.941295157662927522e+03 2.457741943359375000e+03
1.941315589254125371e+03 2.454090820312500000e+03
1.941336020845323219e+03 2.463176513671875000e+03
1.941356452536514553e+03 2.471926025390625000e+03
1.941376884027711640e+03 2.462369873046875000e+03
1.941397315618844004e+03 2.465665283203125000e+03
1.941417747309984406e+03 2.464665527343750000e+03
1.941438178801123286e+03 2.470658935546875000e+03
1.941458610392262926e+03 2.462562011718750000e+03
1.941479042083396052e+03 2.461270507812500000e+03
1.941499473574534932e+03 2.456130615234375000e+03
1.941519905265609850e+03 2.461332519531250000e+03
1.941540336856691283e+03 2.460631591796875000e+03
1.941560768347830162e+03 2.453669433593750000e+03
1.941581200038905081e+03 2.456714843750000000e+03
1.941622063121008978e+03 2.463306884765625000e+03
1.941642494812083896e+03 2.469819091796875000e+03
1.941662926403107122e+03 2.455188476562500000e+03
1.941683357994188555e+03 2.464721191406250000e+03
1.941703789585204504e+03 2.446475341796875000e+03
1.941724221176227729e+03 2.459345703125000000e+03
1.941744652667250193e+03 2.459216308593750000e+03
1.941765084358266904e+03 2.459225341796875000e+03
1.941785515949290129e+03 2.456004638671875000e+03
1.941805947540313355e+03 2.449585693359375000e+03
1.941887673904275289e+03 2.456922363281250000e+03
1.941908105495240306e+03 2.453549072265625000e+03
1.941928537186206086e+03 2.467145019531250000e+03
1.941948968677221274e+03 2.466353759765625000e+03
1.941969400268186291e+03 2.456022949218750000e+03
1.941989831959152070e+03 2.453518310546875000e+03
1.942010263450109051e+03 2.466830566406250000e+03
1.942030695141016622e+03 2.469191650390625000e+03
1.942051126732039847e+03 2.442632324218750000e+03
1.942071558222938620e+03 2.447040283203125000e+03
1.942112421504869417e+03 2.466712402343750000e+03
1.942132852995826397e+03 2.461284667968750000e+03
1.942153284686792176e+03 2.455679931640625000e+03
1.942173716277698986e+03 2.453831298828125000e+03
1.942194147868656728e+03 2.468469238281250000e+03
1.942214579459621746e+03 2.468558837890625000e+03
1.942235011050528556e+03 2.473083251953125000e+03
