1.941009115384738834e+03 2.466100830078125000e+03
1.941029546876168752e+03 2.466552978515625000e+03
1.941049978467533947e+03 2.469557861328125000e+03
1.941070410158848972e+03 2.466129150390625000e+03
1.941090841650220682e+03 2.468185546875000000e+03
1.941111273241585877e+03 2.425178710937500000e+03
1.941131704932842695e+03 2.412067382812500000e+03
1.941152136424156197e+03 2.413441406250000000e+03
1.941172568015463185e+03 2.416539062500000000e+03
1.941192999706720002e+03 2.451253417968750000e+03
1.941213431297976058e+03 2.424337402343750000e+03
1.941233862789224077e+03 2.440758056640625000e+03
1.941254294480480894e+03 2.421863281250000000e+03
1.941274726071729674e+03 2.428206298828125000e+03
1.941295157662927522e+03 2.434339843750000000e+03
1.941315589254125371e+03 2.435137695312500000e+03
1.941336020845323219e+03 2.449531982421875000e+03
1.941356452536514553e+03 2.460187011718750000e+03
1.941376884027711640e+03 2.451257324218750000e+03
1.941397315618844004e+03 2.457334472656250000e+03
1.941417747309984406e+03 2.458727050781250000e+03
1.941438178801123286e+03 2.469053710937500000e+03
1.941458610392262926e+03 2.462706542968750000e+03
1.941479042083396052e+03 2.463505859375000000e+03
1.941499473574534932e+03 2.459605712890625000e+03
1.941519905265609850e+03 2.466406005859375000e+03
1.941540336856691283e+03 2.469334960937500000e+03
1.941560768347830162e+03 2.466068847656250000e+03
1.941581200038905081e+03 2.471121093750000000e+03
1.941601631629928306e+03 2.459910156250000000e+03
1.941622063121008978e+03 2.459317871093750000e+03
1.941642494812083896e+03 2.468895996093750000e+03
1.941662926403107122e+03 2.456580078125000000e+03
1.941683357994188555e+03 2.469581787109375000e+03
1.941703789585204504e+03 2.453871337890625000e+03
1.941724221176227729e+03 2.468982910156250000e+03
1.941744652667250193e+03 2.471508056640625000e+03
1.941765084358266904e+03 2.478174072265625000e+03
1.941785515949290129e+03 2.478440673828125000e+03
1.941805947540313355e+03 2.474231933593750000e+03
1.941846810722294322e+03 2.454548583984375000e+03
1.941867242413260101e+03 2.453922119140625000e+03
1.941887673904275289e+03 2.450754150390625000e+03
1.941908105495240306e+03 2.451656005859375000e+03
1.941928537186206086e+03 2.469523193359375000e+03
1.941948968677221274e+03 2.472496582031250000e+03
1.941969400268186291e+03 2.464062744140625000e+03
1.941989831959152070e+03 2.464482666015625000e+03
1.942010263450109051e+03 2.481134277343750000e+03
1.942030695141016622e+03 2.488841796875000000e+03
1.942051126732039847e+03 2.466871826171875000e+03
1.942071558222938620e+03 2.478495849609375000e+03
1.942091989913904399e+03 2.450657470703125000e+03
1.942112421504869417e+03 2.462911132812500000e+03
1.942132852995826397e+03 2.460415283203125000e+03
1.942153284686792176e+03 2.458541748046875000e+03
1.942173716277698986e+03 2.460325683593750000e+03
1.942194147868656728e+03 2.479007080078125000e+03
1.942214579459621746e+03 2.485286132812500000e+03
1.942235011050528556e+03 2.494152343750000000e+03
1.942255442741487059e+03 2.505671386718750000e+03
1.942275874232451315e+03 2.483360839843750000e+03
1.942296305823358125e+03 2.499504394531250000e+03
1.942316737514316628e+03 2.512652832031250000e+03
1.942357600596187694e+03 2.461404296875000000e+03
1.942378032287146198e+03 2.452081542968750000e+03
1.942398463778110454e+03 2.461223632812500000e+03
1.942418895369017264e+03 2.463432128906250000e+03
1.942439327059975767e+03 2.466767822265625000e+03
1.942459758550940023e+03 2.469634033203125000e+03
1.942480190141905041e+03 2.468553955078125000e+03
1.942500621832863544e+03 2.464718017578125000e+03
1.942521053323827800e+03 2.457844726562500000e+03
1.942541485014793579e+03 2.455900634765625000e+03
1.942561916605751321e+03 2.469462646484375000e+03
1.942582348096715577e+03 2.438888671875000000e+03
1.942602779787674081e+03 2.437224121093750000e+03
1.942623211378639098e+03 2.441791015625000000e+03
1.942643642869661562e+03 2.445985595703125000e+03
1.942664074560627341e+03 2.448137451171875000e+03
1.942684506151585083e+03 2.452411132812500000e+03
1.942704937742608308e+03 2.448384277343750000e+03
1.942725369333624258e+03 2.462652343750000000e+03
1.942745800924589275e+03 2.448676269531250000e+03
1.942766232615613262e+03 2.462749511718750000e+03
1.942786664106628450e+03 2.457246337890625000e+03
1.942807095697651675e+03 2.464211914062500000e+03
1.942827527388675662e+03 2.462161132812500000e+03
1.942847958979691612e+03 2.456606689453125000e+03
1.942868390470772283e+03 2.460871826171875000e+03
1.942888822161796270e+03 2.470031738281250000e+03
1.942909253752870427e+03 2.473797851562500000e+03
1.942929685243951099e+03 2.473090087890625000e+03
1.942950116934975085e+03 2.476912109375000000e+03
1.942970548526049242e+03 2.484263183593750000e+03
1.942990980217131437e+03 2.482405273437500000e+03
1.943011411708270316e+03 2.497317626953125000e+03
1.943031843299344473e+03 2.494961914062500000e+03
1.943052274890484114e+03 2.484251220703125000e+03
1.943072706481565547e+03 2.443504394531250000e+03
1.943093138072697911e+03 2.461946533203125000e+03
1.943113569663837552e+03 2.457510498046875000e+03
1.943134001255035400e+03 2.459627441406250000e+03
1.943154432746167004e+03 2.457197998046875000e+03
1.943174864437365613e+03 2.471041259765625000e+03
1.943195296028505254e+03 2.469710693359375000e+03
1.943215727619695826e+03 2.477855468750000000e+03
1.943236159210893675e+03 2.485048095703125000e+03
1.943256590802149731e+03 2.486108398437500000e+03
1.943277022493341065e+03 2.494371582031250000e+03
1.943317885575852415e+03 2.419036132812500000e+03
1.943338317267101957e+03 2.432669921875000000e+03
1.943358748858358013e+03 2.433419189453125000e+03
1.943379180349671515e+03 2.431819335937500000e+03
1.943399612040979264e+03 2.441474609375000000e+03
1.943420043632293527e+03 2.447446777343750000e+03
