1.941009245846616977e+03 9.919022178497580722e-01
1.941029677348815312e+03 9.909907029501840992e-01
1.941050108950890717e+03 9.912774401927966217e-01
1.941070540652974159e+03 9.935640371245180180e-01
1.941090972155056079e+03 9.931333355200278046e-01
1.941152266961180430e+03 1.000950889533595456e+00
1.941172698563139420e+03 9.990457459647714700e-01
1.941193130265106447e+03 9.982829348640799294e-01
1.941213561867014505e+03 9.968350648721404639e-01
1.941233993368914525e+03 9.967232337079422466e-01
1.941254425070765137e+03 9.951250031584084610e-01
1.941274856672549504e+03 9.953690094262488408e-01
1.941295288274399354e+03 9.928955281530144061e-01
1.941315719876190997e+03 9.942546521690016625e-01
1.941336151477924432e+03 9.939059558003109363e-01
1.941356583179651352e+03 9.937838426382595847e-01
1.941377014681384026e+03 9.936479815074630295e-01
1.941397446283051977e+03 9.921375190692657275e-01
1.941438309486344224e+03 9.929166255829657839e-01
1.941458741087961243e+03 9.924286900673650047e-01
1.941479172789571749e+03 9.938867320905220293e-01
1.941499604291129799e+03 9.937623947219114129e-01
1.941520035992623889e+03 9.940322890513303422e-01
1.941540467594182701e+03 9.948173293926809713e-01
1.941560899095682544e+03 9.958983103533304293e-01
1.941581330797118426e+03 9.958833039480631255e-01
1.941642625601380132e+03 9.931477663217549434e-01
1.941663057202764321e+03 9.923990290635125167e-01
1.941683488804148510e+03 9.942791689217105322e-01
1.941703920405467215e+03 9.957254757149267554e-01
1.941724352006793197e+03 9.962169986362127139e-01
1.941744783508118417e+03 9.932346683280650623e-01
1.941765215209379676e+03 9.991760156221709543e-01
1.941785646810647449e+03 9.972425793556753959e-01
1.941806078411857015e+03 9.957410116319435067e-01
1.941826510013059305e+03 9.980580899607659484e-01
1.941887804816622520e+03 9.947691031009853191e-01
1.941908236417773878e+03 9.951870172381669377e-01
1.941928668118867790e+03 9.946521637909477853e-01
1.941949099619952904e+03 9.965826088111150449e-01
1.941969531221046054e+03 9.965923180993687680e-01
1.941989962922139966e+03 9.967083607368530940e-01
1.942010394423166872e+03 9.969881364114920874e-01
1.942030826124202576e+03 9.968246224218033635e-01
1.942051257725179312e+03 9.987134501886634208e-01
1.942071689226206217e+03 9.979047796875056831e-01
1.942132984029070940e+03 9.946601568209290090e-01
1.942153415729990229e+03 9.964425280567152932e-01
1.942173847330908757e+03 9.967823459744624692e-01
1.942194278931820008e+03 9.977131165794551615e-01
1.942214710532680328e+03 9.976088038559682847e-01
1.942235142133540649e+03 9.987159541704609955e-01
1.942255573834394454e+03 9.972912117014023359e-01
1.942276005335254013e+03 9.978444155700277873e-01
1.942296436936056125e+03 9.964633410285599346e-01
1.942316868636851723e+03 9.942475823413585712e-01
1.942398594939993927e+03 9.958635310375473226e-01
1.942419026540737832e+03 9.961248927828357802e-01
1.942439458241417015e+03 9.978788307119098588e-01
1.942459889742160158e+03 9.968563207115846980e-01
1.942480321342845855e+03 9.960325645112324544e-01
1.942500753043525037e+03 9.990398694667941282e-01
1.942521184544209973e+03 9.993987777419358620e-01
1.942541616244896431e+03 9.991854331489919971e-01
1.942562047845516645e+03 9.987716935964704446e-01
1.942623342647450045e+03 9.979484771438450474e-01
1.942643774148076773e+03 9.970842080558781628e-01
1.942664205848646816e+03 9.972523940498470019e-01
1.942684637449208822e+03 9.979513152812087284e-01
1.942705069049836311e+03 9.959990285064984628e-01
1.942725500650398317e+03 9.974998632654793473e-01
1.942745932250967599e+03 9.974398246843508842e-01
1.942766363951479434e+03 9.978611833160210276e-01
1.942786795452040678e+03 9.995382325269015489e-01
1.942807227052609960e+03 9.952009057344187726e-01
1.942827658753121796e+03 9.969566530174941432e-01
1.942848090353625594e+03 9.962225917763146699e-01
1.942868521854135906e+03 9.988344665751044404e-01
1.942888953554647742e+03 9.987575588343776678e-01
1.942909385155151540e+03 9.974264500278370305e-01
1.942929816655661853e+03 9.978207044337816800e-01
1.942950248356115480e+03 1.000345008550906911e+00
1.942970679956619279e+03 1.000020046728103296e+00
1.942991111657072906e+03 9.981085396857711789e-01
1.943011543157525011e+03 9.991402471704176058e-01
1.943031974757970602e+03 9.991153421996883388e-01
1.943052406358423468e+03 9.969741280894592883e-01
1.943113701159774791e+03 9.973935167999753437e-01
1.943134132760169450e+03 9.979235614372543584e-01
1.943154564260614279e+03 9.988211227534012915e-01
1.943174995961067907e+03 1.000659362841533673e+00
1.943195427561462566e+03 1.000084209931838997e+00
1.943215859161849949e+03 1.000011606046837587e+00
1.943236290762302815e+03 9.986819929661752138e-01
1.943256722362697474e+03 1.000936341104203153e+00
1.943277154063085618e+03 1.003447360546394718e+00
1.943297585563479515e+03 1.000899440001819407e+00
1.943358880464656977e+03 1.001250661004588149e+00
1.943379311965109082e+03 1.000564308409482628e+00
1.943399743665439019e+03 9.995263572491458470e-01
1.943420175265833677e+03 1.000561501446037838e+00
1.943440606766227575e+03 9.997395468165410914e-01
1.943461038466615719e+03 9.998801198969036186e-01
1.943481470067010378e+03 1.000021438845214883e+00
1.943501901767340314e+03 1.000915550958346945e+00
1.943522333267792419e+03 1.000704358037587616e+00
1.943542764868128870e+03 1.001121942673723009e+00
1.943563196568517014e+03 1.002298204593669917e+00
1.943583628068910912e+03 1.002987025741181926e+00
1.943604059669305570e+03 1.001944673165244826e+00
1.943624491369693715e+03 1.005201955219428678e+00
1.943644922870087612e+03 1.004941919338601108e+00
1.943665354470482271e+03 1.004541956052353857e+00
1.943685786170812207e+03 1.001065544196891421e+00
1.943706217671264312e+03 1.003701276068132309e+00
1.943726649371601525e+03 1.001965568014010266e+00
1.943747080972047115e+03 9.993108150811638168e-01
1.943767512472441013e+03 9.995517962381383903e-01
1.943787944172836433e+03 9.981271070853291461e-01
1.943849238974071341e+03 1.003935569011032536e+00
1.943869670474465238e+03 1.004704956905977165e+00
1.943890102074852621e+03 1.005687071504999697e+00
1.943910533775306249e+03 1.005291826063553717e+00
1.943930965375693631e+03 1.006058003690214475e+00
1.943951396876145736e+03 1.004673069373146710e+00
1.943971828576599364e+03 1.004201933203899166e+00
1.943992260177044955e+03 1.003572822487699856e+00
1.944012691777497821e+03 1.002525501065505864e+00
1.944033123377950687e+03 9.991636381436935777e-01
1.944094418179302011e+03 1.004844231028020785e+00
1.944114849779805809e+03 1.003700132947935586e+00
1.944135281480259437e+03 1.003513915686065960e+00
1.944155712980769749e+03 1.004473000459873422e+00
1.944176144581273547e+03 1.003479663510610465e+00
1.944196576281727175e+03 1.006669539529999380e+00
1.944217007782295696e+03 1.006299393411935750e+00
1.944237439482800255e+03 1.006980030197931253e+00
1.944257871083311329e+03 1.007876691835255967e+00
1.944278302583879849e+03 1.006684364059436065e+00
1.944339597485522972e+03 1.006388810226772401e+00
1.944360029086084978e+03 1.005712815092388412e+00
1.944380460686654260e+03 1.005805909061919357e+00
1.944400892287223542e+03 1.005641415431626440e+00
1.944421323887843755e+03 1.005249422922673608e+00
1.944441755488471244e+03 1.005743459615128232e+00
1.944462187089098734e+03 1.007213947633700091e+00
1.944482618689718947e+03 1.004667221022813361e+00
1.944503050290346437e+03 1.006620279040983723e+00
1.944523481891032134e+03 1.006402422705427790e+00
1.944584776793024503e+03 1.008541439448287003e+00
1.944605208293760370e+03 1.007988074423460612e+00
1.944625639894446067e+03 1.008151826798177275e+00
1.944646071595125250e+03 1.006464861729564175e+00
1.944666503095926601e+03 1.005599148866249459e+00
1.944686934796671267e+03 1.006301762944110001e+00
